_Sr No.,World Ranking,Germany Ranking,_University Name,University Name,Course Type,City,Course Name,Course Germany Ranking,Teaching language,_language Req.,_Admission without IELTS/TOEFL,Required German Grade,GRE,Tution Fee (Per semester),Beginning Semester,Application DeadLine for winter,Application DeadLine for Summer,Duration,Go to course website,Submit application to,Logo URL,Responsible Person,_Daad SIte,Updated on,State,Comment,,
706,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,Master,Konstanz,Master in Multilingualism,,English,,,,,Varied,"Winter, Summer",15-Jun,15-Jan,4 semesters,https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/multilingualism-ma/,https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6208/,11-May,,,,
1108,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,Master,Konstanz,Anthropology and Sociology (Master of Arts),,"English, German",,,,,Varied,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/ethnologie-soziologie-ma/,https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4778/,11-May,,,,
1228,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,Master,Konstanz,Mathematical Finance (Master of Science),13 (For Finance),"English, German",,,,,Varied,"Winter, Summer",15-Sep,15-Mar,4 semesters,https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/finanzmathematik-msc/,https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4112/,11-May,,,,
1321,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,Master,Konstanz,Nanoscience (Master of Science),30 (For Nanotechnology),English,,,,,"€1,664","Winter, Summer",15-Jun,15-Jan,4 semesters,https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/nanoscience-msc/,https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6363/,11-May,,,,
1528,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,PhD / Doctorate,Konstanz,Doctoral Programme in Quantitative Economics and Finance,"13 (For Finance), 12 (For Economics)",English,,,,,,Winter,15-Apr,,6 semesters,https://cms.uni-konstanz.de/fileadmin/archive/wiwi-econdoc/,https://cms.uni-konstanz.de/fileadmin/archive/wiwi-econdoc/how-to-apply/index.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3808/,11-May,,,,
1551,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,PhD / Doctorate,Konstanz,Graduate School of Decision Sciences,,English,,,,,None,Winter,NA,,6 semesters,https://www.gsds.uni-konstanz.de/,https://www.gsds.uni-konstanz.de/application/how-to-apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4424/,11-May,,,,
1580,461,39,University of Konstanz,https://howtoabroad.com/university-of-konstanz/,PhD / Doctorate,Konstanz,Konstanz Research School Chemical Biology (KoRS-CB),31 (For Biology),English,,,,,None,"Winter, Summer",varied,varied,6 semesters,https://www.chembiol.uni-konstanz.de/,https://www.chembiol.uni-konstanz.de/application/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4039/,11-May,,,,
452,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Mannheim Master in Management,8 (For Management),English,,,,,Varied,Winter,31-May,,4 semesters,https://www.uni-mannheim.de/en/academics/programs/mannheim-master-in-management/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4425/,11-May,,,,
453,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Mannheim Master's in Data Science,20 (For Data Science),English,,,,,Varied,"Winter, Summer",31-May,,4 semesters,https://www.uni-mannheim.de/en/academics/programs/mannheim-master-in-data-science/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4784/,11-May,,,,
521,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Master of Arts Sociology,,English,,,,,Varied,Winter,31-May,,4 semesters,https://www.uni-mannheim.de/en/academics/programs/masters-program-in-sociology/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4716/,11-May,,,,
532,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Master of Comparative Business Law (Mannheim/Adelaide) / Master of Comparative Business Law (Mannheim),"12 (For Law), 3 (For Business)",English,,,,,"€4,250",Winter,31-May,,2 semesters,https://www.uni-mannheim.de/en/academics/programs/master-of-comparative-business-law/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6939/,11-May,,,,
577,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Master of Science in Business Informatics,,English,,,,,Varied,"Winter, Summer",31-May,15-Nov,4 semesters,https://www.uni-mannheim.de/en/academics/programs/masters-program-in-business-informatics/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4418/,11-May,,,,
605,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Master of Science in Economics,3 (For Economics),English,,,,,Varied,Winter,31-May,,4 semesters,https://www.uni-mannheim.de/en/academics/programs/masters-program-in-economics/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4193/,11-May,,,,
1477,629,46,University of Mannheim,https://howtoabroad.com/university-of-mannheim/,Master,Greifswald,Master's in Political Science,5 (For Political Economy),English,,,,,Varied,Winter,31-May,,4 semesters,https://www.uni-mannheim.de/en/academics/programs/masters-program-in-political-science/,https://onlinebewerbung.uni-mannheim.de/portal/index.php,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/02/University-of-Mannheim.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4071/,11-May,,,,
67,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Books — Literature — Culture — Language: National and Transnational Studies (MA),18 (For Literature),English,,,,,None,Winter,31-May,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=645,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4097/,11-May,,,,
70,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,"British, American and Postcolonial Studies (MA)",,English,,,,,None,Winter,31-May,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=747,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4053/,11-May,,,,
97,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Comparative Public Governance,,English,,,,,"€2,083",Winter,1-May,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1178,https://www.utwente.nl/en/education/master/programmes/european-studies/double-degree/#apply,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6912/,11-May,,,,
260,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Geospatial Technologies (MSc),,English,,,,,Varied,Winter,30-Jun,,3 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=581,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3862/,11-May,,,,
533,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Data Science (part-time MSc),6 (For Data Science),English,,,,,"€4,250","Winter, Summer",15-May,15-Nov,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1191,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1191,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7061/,11-May,,,,
537,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of German Law (LLM),15 (For Law),German,,,,,None,"Winter, Summer",15-Jul,15-Jan,2 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=755,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3638/,11-May,,,,
623,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Science in Geophysics,9 (For Earth science and Geophysics),English,,,,NA,None,"Winter, Summer",15-Sep,15-Mar,4 semesters,https://www.uni-muenster.de/Physik/en/studying/master/geophysics.html,https://studienbewerbung.uni-muenster.de/bewerbungsportal/Start_Page.aspx,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6983/,11-May,,,,
625,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Science in Information Systems,10 (For Information Technology),English,,,2.9,NA,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.wi.uni-muenster.de/prospective-students/our-courses-study/master-science-information-systems,https://www.wi.uni-muenster.de/prospective-students/our-courses-study/master-science-information-systems,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4010/,11-May,,,,
692,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Science Mathematics Münster,33 (For Mathematics),English,IELTS-6.0/TOEFL-(iBT-72 points)/Others,YES,3,NA,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1189,https://studienbewerbung.uni-muenster.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6568/,11-May,,,,
747,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,"Master's Programme in Visual Anthropology, Media and Documentary Practices",,English,,,,,"€1,908",Winter,31-Mar,,6 semesters,https://weiterbildung.uni-muenster.de/masterstudiengaenge/visual-anthropology-media-and-documentary-practices/,https://weiterbildung.uni-muenster.de/masterstudiengaenge/visual-anthropology-media-and-documentary-practices/application/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4671/,11-May,,,,
904,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Social Anthropology / Sozialanthropologie,7 (For Social Work),English,,,,,None,Winter,15-Jul,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=786,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4510/,11-May,,,,
918,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,"Sports, Exercise and Human Performance","15 (For Sports / Exercise Science), 18 (For Sports Medicine)",English,,,,,None,Winter,31-Mar,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1164,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5212/,11-May,,,,
1010,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Bachelor,Münster,Bachelor of Science: Human Movement in Sports and Exercise,"15 (For Sports / Exercise Science), 18 (For Sports Medicine)",English,,,,,None,Winter,15-Jul,,6 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1109,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4497/,11-May,,,,
1152,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,European Master in Classical Cultures (EMCC),,"English, German",,,,,None,Winter,15-May,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=780,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4052/,11-May,,,,
1306,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Science in Public Sector Innovation and eGovernance (PIONEER),,English,,,,,"€1,750",Winter,1-Mar,,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1163,https://pioneer-master.eu/admission-requirements/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4838/,11-May,,,,
1395,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Short course,Münster,Geoinformatics (MSc),,English,IELTS/ TOEFL(IBT/PBT 550 /CBT)/OTHERS,YES,NA,NA,None,"Winter, Summer",30-Nov,,4 semesters,https://www.uni-muenster.de/Geoinformatics/en/Studies/study_programs/master/,https://ifgi.uni-muenster.de/masterapplication/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3877/,11-May,,,,
1423,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Master,Münster,Master of Science in Physics, 14 (For Physics),English,,,,,None,"Winter, Summer",15-Jul,15-Jan,4 semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=1190,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4316/,11-May,,,,
1453,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,PhD / Doctorate,Münster,Doctoral Programme in Law (Doctor Juris),15 (For Law),German,,,,,None,Any time,Any time,Any time,4 semesters,https://www.jura.uni-muenster.de/en/students/doctoral-study/,promotion.jura@uni-muenster.de,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3637/,11-May,,,,
1455,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,PhD / Doctorate,Münster,Evolutionary Processes in Adaptation and Disease (DFG Research Training Group 2220 EvoPAD),13 (For Evolutionary Biology),English,,,,,,Any time,Any time,Any time,6 semesters,https://www.uni-muenster.de/EvoPAD/de/index.html,https://www.uni-muenster.de/EvoPAD/application/index.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4792/,11-May,,,,
1466,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,PhD / Doctorate,Münster,Münster Graduate School of Evolution (MGSE),,English,,,,,,Any time,Any time,Any time,6 semesters,https://www.uni-muenster.de/Evolution/mgse/,https://www.uni-muenster.de/Evolution/mgse/application/index.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4586/,11-May,,,,
1497,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,Bachelor,Münster,International and European Governance,,"English, German, French",,,,,Varied,Winter,1-May,,9 Semesters,https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=811,https://studienbewerbung.uni-muenster.de/bewerbungsportal/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4314/,11-May,,,,
1520,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,PhD / Doctorate,Münster,CiM-IMPRS PhD Programme in Life and Natural Sciences,,English,,,,,None,Winter,11-Apr,,6 semesters,https://www.uni-muenster.de/CiM-IMPRS/,https://www.uni-muenster.de/CiM-IMPRS/application/index.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4028/,11-May,,,,
1548,182,14,University of Munster,https://howtoabroad.com/university-of-munster/,PhD / Doctorate,Münster,Graduate School for Geoinformatics,,English,,,,,None,Any time,Any time,Any time,6 semesters,https://www.uni-muenster.de/Geoinformatics/en/Studies/study_programs/PhD/,https://www.uni-muenster.de/Geoinformatics/en/Studies/study_programs/PhD/application/index.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4406/,11-May,,,,
196,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Engineering of Socio-Technical Systems,,English,,,,,None,Winter,15-Jul,,4 semesters,https://uol.de/en/students/course-of-study?id_studg=610&cHash=b6a7a4f094c059f1f4c438a5e3505ef8,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7040/,11-May,,,,
662,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Master of Science in Neuroscience,36 (For Neuroscience),English,NA,YES,YES,NA,None,Winter,31-May,,4 semesters,https://uol.de/master-neuroscience,http://www.uni-assist.de/index_en.html,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4672/,11-May,,,,
874,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Postgraduate Programme Renewable Energy (MSc),5 (For Renewable Energy),English,,,,,"€1,000",Winter,15-Jan,,4 semesters,https://uol.de/en/ppre,https://uol.de/en/ppre/application,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3773/,11-May,,,,
889,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Research Master of Neurocognitive Psychology,36 (For Neuroscience),English,,,,,None,Winter,15-Jun,,4 semesters,https://uol.de/en/psychology/master/course-overview,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4712/,11-May,,,,
956,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Water and Coastal Management,,English,,,,,Varied,Winter,15-Jul,,4 semesters,https://uol.de/en/students/course-of-study?id_studg=319&cHash=a44f1c99928252d5588479b90e62ed10,https://uol.de/wcm/enrolment,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7034/,11-May,,,,
1216,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Master of Science in Engineering Physics, 56 (For Physics),"English, German",,,,,None,"Winter, Summer",30-Sep,31-Mar,4 semesters,https://uol.de/en/students/course-of-study?id_studg=2&cHash=97147c810caa214764482d7bf209e699,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3746/,11-May,,,,
1273,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,European Wind Energy Master (EWEM),,English,,,,,"€18,750",Winter,1-Apr,,4 semesters,https://uol.de/en/physics/studies/courseofstudies/ewem?type=0,https://www.tudelft.nl/ewem/apply,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4444/,11-May,,,,
1294,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Master,Oldenburg,Master of Arts in Management of Technology Enhanced Learning,,English,,,,,,Winter,15-Aug,,5 semesters,https://uol.de/en/students/course-of-study?id_studg=597&cHash=b68877073bb30b9420a5f9345fda45e6,https://uol.de/en/students/course-of-study/application?id_studg=597&freshman=1&eu=1#application-start,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7109/,11-May,,,,
1336,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Bachelor,Oldenburg,Bachelor of Engineering in Engineering Physics, 56 (For Physics),"English, German",,,,,None,Winter,15-Oct,,6 semesters,https://uol.de/en/students/course-of-study?id_studg=107&cHash=81003a286b7636903ec4a91fd03e4d50,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3772/,11-May,,,,
1347,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,Bachelor,Oldenburg,Comparative and European Law (Hanse Law School),,"English, German",,,,,None,Winter,15-Jul,,8 semesters,https://uol.de/en/students/course-of-study?id_studg=331&cHash=336847cba0a3dbb32a1bc8f8a18d9628,https://www.uni-assist.de/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7063/,11-May,,,,
1579,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,PhD / Doctorate,Oldenburg,Joint Research Academy in Biomedical Engineering and Science of Hearing and Sensory Systems,51 (For Biology),English,,,,,None,"Winter, Summer",Any time,Any time,6 semesters,https://uol.de/phd-neurosensory-science/joint-research-academy,jra@hearing4all.de,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4457/,11-May,,,,
1604,742,53,University of Oldenburg,https://howtoabroad.com/university-of-oldenburg/,PhD / Doctorate,Oldenburg,Research Training Group Molecular Basis of Sensory Biology,51 (For Molecular Biology),English,,,,,,Any time,,,6 semesters,https://uol.de/en/sensorybio,https://uol.de/en/sensorybio,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Oldenburg.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5396/,11-May,,,,
502,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Arts in Development Studies,NA,English,,,,,None,Winter,31-May,,4 semesters,https://www.uni-passau.de/en/ma-devstudies/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3922/,11-May,,,,
549,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Laws in German Law for Foreign Graduates,45 (For Law),German,,,,,None,Winter,15-Jul,,2 semesters,https://www.uni-passau.de/en/llm-germanlaw/,https://www.uni-passau.de/en/apply/apply-with-intl-qualifications/application-process/postgrads/direct-applications/llm-german-law-for-foreign-graduates/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3641/,11-May,,,,
576,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Science in Business Administration,61 (For Business),German,,,,,None,"Winter, Summer",30-Jun,31-Jan,4 semesters,https://www.uni-passau.de/en/msc-busadmin/,https://www.uni-passau.de/en/apply/,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7077/,11-May,,,,
590,1216,67,University of Passau,https://howtoabroad.com/university-of-passau/,Master,Passau,Master of Science in Computational Mathematics,55 (For Mathematics),English,"IELTS-5.5/TOEFL-(iBT-87 points, PBT-567 points)/Others",YES,2.7,NA,None,"Winter, Summer",31-May,15-Dec,4 semesters,https://www.uni-passau.de/en/msc-compmaths/,https://www.uni-passau.de/en/apply/?pk_campaign=DAADIPG,https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/800px-Uni_Passau-Logo.svg_.png,Arya,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5367/,11-May,,,,
