S.no;World_Ranking;German_Ranking;University_Name;HTA_Uni_Link;Course Type;Course_Type;City;Course_Name;Course_Ranking;Teaching_Language;Language_Requirement;Admission_IELTS_TOFEL;Required_German_Grade;GRE;Tuition_Fee;Tuition Fee Per;Semester_Start;Application_Deadline_Winter;Application_Deadline_Summer;Duration;Course_Link;Application_Link;Logo;Responsible Person;_Daad SIte;Updated;State;Comment;Tags_Alternate;Uni_Type
46;373;32;University of Bremen;https://howtoabroad.com/university-of-bremen/;Master;Master;Bremen;Biochemistry and Molecular Biology (BMB);43 (For Biochemistry), 46(For Molecular Biology);English;;NO;;NA;None;;Winter;15-Jan;;4 semesters;https://www.uni-bremen.de/en/mscbmb;https://www.uni-bremen.de/en/mscbmb/application-and-admission-1;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Bremen.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3900/;11-Jun;Bremen State;;;
47;214;18;(TU) Technical University Dresden;https://howtoabroad.com/technical-university-dresden/;Master;Master;Dresden;Biodiversity and Collection Management;23 (For Management);English;IELTS-6.0/TOEFL-(iBT-80 points, PBT-550 points, CBT-213 points);NO;;NA;None;;Winter;15-Jul;;4 semesters;https://tu-dresden.de/ihi-zittau/studium/studienangebot/biodiversity-collection-management;https://tu-dresden.de/ihi-zittau/studium/studieren-am-ihi-zittau/bewerbung;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/tud_logo_og_square.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4801/;11-Jun;Saxony;;;
48;130;5;University of Gottingen;https://howtoabroad.com/university-of-gottingen/;Master;Master;Göttingen;Biodiversity, Ecology and Evolution (MSc);1 (For Ecology), 6 (For Evolutionary Biology);English;IELTS-6.5/TOEFL-(iBT-85 points)/Others;YES;;NA;None;;Winter;15-May;;4 semesters;https://www.uni-goettingen.de/en/37252.html;https://www.masterportale.uni-goettingen.de/bio/bee/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Gottingen.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3671/;11-Jun;Lower Saxony;;;
49;695;50;University of Hohenheim;https://howtoabroad.com/university-of-hohenheim/;Master;Master;Stuttgart;Bioeconomy;26 (For Biology);English;;;;;Varied;;Winter;15-Jun;;4 semesters;https://www.uni-hohenheim.de/en/bioeconomy-masters;https://www.uni-hohenheim.de/bioecon-bewerben;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/University-of-Hohenheim.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4476/;11-Jun;Baden-Wurttemberg;;;
50;1565;79;University of Koblenz-Landau;https://howtoabroad.com/university-of-koblenz-landau/;Master;Master;Koblenz;BioGeoSciences (MSc);67 (For Biology);English;;;;;None;;Winter, Summer;15-Jun;15-Dec;4 semesters;https://www.uni-koblenz-landau.de/en/studies/before-studying/our-degree-programs/masters-degree-programs/ma-biogeoscience;https://www.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/university-of-koblenz-landau.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6911/;11-Jun;Rhineland-Palatinate;;;
51;481;41;University of Potsdam;https://howtoabroad.com/university-of-potsdam/;Master;Master;Potsdam;Bioinformatics;46 (For Bioinformatics);English;;;;NA;None;;Winter;15-Aug;;4 semesters;https://www.uni-potsdam.de/en/studium/what-to-study/master/masters-courses-from-a-to-z/bioinformatics;https://my.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Potsdam.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5373/;11-Jun;Brandenburg;;;
52;136;7;University of Tubingen;https://howtoabroad.com/university-of-tubingen/;Master;Master;Tubingen;Bioinformatics (MSc);5 (For Bioinformatics);English;;;;;€ 1500,0;Semester;Winter, Summer;15-Jul;15-Jan;4 semesters;https://uni-tuebingen.de/en/study/finding-a-course/degree-programs-available/detail/course/bioinformatics-master/;https://uni-tuebingen.de/en/international/study-in-tuebingen/application-for-non-german-students/application-and-admission-of-international-students/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Tubingen.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6119/;11-Jun;Baden-Wurttemberg;;;
53;3492;134;Rhine-Waal University of Applied Sciences;https://howtoabroad.com/rhine-waal-university-of-applied-sciences/;Master;Master of Science;Kleve;Biological Resources, MSc;85 (For Biology);English;IELTS/TOEFL;NO;2.5;NA;None;;Winter, Summer;15-Jul;15-Jan;3 semesters;https://www.hochschule-rhein-waal.de/en/faculties/life-sciences/degree-programmes/biological-resources-msc;https://www.hochschule-rhein-waal.de/en/academics/prospective-students;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/Rhine-Waal-University-of-Applied-Sciences.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4619/;11-Jun;North Rhine-Westphalia;;;
54;435;38;University of Konstanz;https://howtoabroad.com/university-of-konstanz/;Master;Master;Konstanz;Biological Sciences (Master of Science);31 (For Biology);English;;;;;Varied;;Winter, Summer;15-Jun;15-Jan;4 semesters;https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/study-programmes-a-z/biological-sciences-msc/;https://zeus.uni-konstanz.de/hioserver/pages/cs/sys/portal/hisinoneStartPage.faces?chco=y;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Konstanz.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4745/;11-Jun;Baden-Wurttemberg;;;
55;344;28;University of Regensburg;https://howtoabroad.com/university-of-regensburg/;Master;Master;Regensburg;Biology;24 (For Biology);English;CEFR A1;YES;2.5;NA;None;;Winter, Summer;15-Jun;15-Dec;4 semesters;https://www.uni-regensburg.de/studium/studienangebot/studiengaenge-a-z/biologie-msc/index.html;https://www.uni-regensburg.de/international/incomings/mit-studienabschluss/bewerbung/index.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Regensburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5294/;11-Jun;Bavaria;;;
56;93;3;(TU) Technical University Munich;https://howtoabroad.com/technical-university-of-munich/;Master;Master;Garching;Biomedical Computing;4 (For Biology);English;;;;NA;None;;Winter;31-May;;4 semesters;https://www.tum.de/en/studies/degree-programs/detail/biomedical-computing-bmc-master-of-science-msc;https://campus.tum.de/tumonline/webnav.ini.;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4082/;11-Jun;Bavaria;;;
57;1748;82;Hamburg University of Applied Sciences;https://howtoabroad.com/hamburg-university-of-applied-sciences/;Master;Master;Hamburg;Biomedical Engineering (MSc);16 (For Biomedical Engineering);English;;;;;None;;Winter, Summer;15-Jul;15-Jan;3 semesters;https://www.haw-hamburg.de/en/study/degree-courses-a-z/study-courses-in-detail/course/courses/show/biomedical-engineering/Studieninteressierte/;https://www.haw-hamburg.de/en/study/applications/applying-for-a-masters-degree-course/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/Hamburg-University-of-Applied-Sciences.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4025/;11-Jun;Hamburg State;;;
58;5816;223;Technische Hochschule Lubeck;https://howtoabroad.com/luebeck-university/;Master;Master;Lübeck;Biomedical Engineering, Master of Science;37 (For Biomedical Engineering);English;;;;;None;;Winter;01-May;;4 semesters;https://www.th-luebeck.de/msgt/ueber-uns/lehre/master-biomedical-engineering/;https://www.bme-master.com/biomedical-engineering/application-admission.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/Lubeck-University-of-Applied-Sciences.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4162/;11-Jun;Schleswig-Holstein;;;
59;93;3;(TU) Technical University Munich;https://howtoabroad.com/technical-university-of-munich/;Master;Master;Munich;Biomedical Neuroscience (MSc);20 (For Neuroscience);English;IELTS-6.5/TOEFL-(iBT-88 points);YES;;NA;None;;Winter;31-May;;4 semesters;https://www.tum.de/en/studies/degree-programs/detail/biomedical-neuroscience-master-of-science-msc;https://campus.tum.de/tumonline/webnav.ini.;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/TUM.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5230/;11-Jun;Bavaria;;;
60;157;11;RWTH Aachen University;https://howtoabroad.com/rwth-aachen-university/;Master;Master;Aachen;Biomedical Engineering – Master's Study Programme;1 (For Biomedical Engineering);English;IELTS 5.5,TOEFL iBT- 90/ Others;NA;NA;YES;None;;Winter, Summer;01-Mar;01-Sep;4 semesters;https://www.rwth-aachen.de/go/id/bokx?lidx=1#aaaaaaaaaaaboky;https://online.rwth-aachen.de/RWTHonline/ee/ui/ca2/app/desktop/#/login?$ctx=lang=en;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/03/RWTH-Aachen-University.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5228/;11-Jun;North Rhine-Westphalia;;;
61;3492;134;Rhine-Waal University of Applied Sciences;https://howtoabroad.com/rhine-waal-university-of-applied-sciences/;Master;Master of Science;Kleve;Bionics MSc;85 (For Biology);English;IELTS/TOEFL;NO;2.5;YES;None;;Winter, Summer;NA;NA;3 semesters;https://www.hochschule-rhein-waal.de/en/faculties/technology-and-bionics/degree-programmes/bionicsbiomimetics-msc;https://www.hochschule-rhein-waal.de/en/academics/prospective-students;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/11/Rhine-Waal-University-of-Applied-Sciences.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4224/;11-Jun;North Rhine-Westphalia;;;
62;229;21;Julius-Maximilians-University Wurzburg;https://howtoabroad.com/university-of-wurzburg/;Master;Master;Würzburg;Biophysics, Master of Science;5 (For Biophysics);English;IELTS-6.5/TOEFL-(iBT-90 points, PBT-570 points, CBT-240 points)/Others;YES;;NA;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.biologie.uni-wuerzburg.de/en/masterbiosciences/msc-programmes/biophysics/;bioeu@uni-wuerzburg.de;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/12/Julius-Maximilian-University-of-Wurzburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4645/;11-Jun;Bavaria;;;
63;1525;78;Brandenburg University of Technology Cottbus-Senftenberg;https://howtoabroad.com/btu-cottbus-senftenberg/;Master;Master;Cottbus;Biotechnology;69 (For Biology);English;IELTS 6.0/ TOEFL(IBT 79 /PBT /CBT)/OTHERS;YES;NA;NA;None;;Winter, Summer;15-Jul;15-Jan;3 semesters;https://www.b-tu.de/en/biotechnology-ms;https://my.uni-assist.de/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/university-of-koblenz-landau.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3888/;11-Jun;Brandenburg;;;
64;128;4;University of Bonn;https://howtoabroad.com/university-of-bonn/;Master;Master of Science;Bonn;Bonn-Cologne Graduate School of Physics and Astronomy: MSc in Astrophysics (Bonn);2 (For Astrophysics);English;IELTS 6.5/TOEFL (iBT 80);NO;;NA;None;;Winter;01-May;;4 semesters;https://www.gradschool.physics.uni-bonn.de/;http://www.gradschool.physics.uni-bonn.de/#section-8;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Bonn.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3843/;11-Jun;North Rhine-Westphalia;;;
65;128;4;University of Bonn;https://howtoabroad.com/university-of-bonn/;Master;Master of Science;Bonn;Bonn-Cologne Graduate School of Physics and Astronomy: MSc in Physics (Bonn);2 (For Astronomy);English;IELTS 6.5/TOEFL (iBT 80);NO;;NA;None;;Winter;01-May;;4 semesters;https://www.gradschool.physics.uni-bonn.de/;http://www.gradschool.physics.uni-bonn.de/#section-8;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/University-of-Bonn.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3842/;11-Jun;North Rhine-Westphalia;;;
66;181;13;University of Cologne;https://howtoabroad.com/university-of-cologne/;Master;Master of Science;Köln;Bonn-Cologne Graduate School of Physics and Astronomy: MSc in Physics (Cologne);4 (For Astrophysics),4 (For Astronomy);English;IELTS 6.5/TOEFL (iBT 80);NO;;NA;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://www.gradschool.physics.uni-bonn.de/;http://www.gradschool.physics.uni-koeln.de/index.html#section-8;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/university-of-cologne.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4023/;11-Jun;North Rhine-Westphalia;;;
67;182;14;University of Munster;https://howtoabroad.com/university-of-munster/;Master;Master;Münster;Books — Literature — Culture — Language: National and Transnational Studies (MA);18 (For Literature);English;;;;;None;;Winter;31-May;;4 semesters;https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=645;https://studienbewerbung.uni-muenster.de/bewerbungsportal/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4097/;11-Jun;North Rhine-Westphalia;;;
68;436;39;Bielefeld University;https://howtoabroad.com/bielefeld-university/;Master;Master;Bielefeld;British and American Studies, Master of Arts;;English;TOEFL(pBT 580,iBT 93);NO;2.5;NA;None;;Winter, Summer;15-Jul;15-Jan;4 semesters;https://ekvv.uni-bielefeld.de/sinfo/publ/master-as/anglistik;https://movein-uni-bielefeld.moveonnet.eu/movein/portal/studyportal.php;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/04/BBielefeld.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6094/;11-Jun;North Rhine-Westphalia;;;
69;344;28;University of Regensburg;https://howtoabroad.com/university-of-regensburg/;Master;Master;Regensburg;Biology;25 (For Biology);English;CEFR A2;YES;2.5;NA;None;;Winter, Summer;16-Jun;16-Dec;5 semesters;https://www.uni-regensburg.de/studium/studienangebot/studiengaenge-a-z/biologie-msc/index.html;https://www.uni-regensburg.de/international/incomings/mit-studienabschluss/bewerbung/index.html;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/09/University-of-Regensburg.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4264/;11-Jun;Bavaria;;;
70;182;14;University of Munster;https://howtoabroad.com/university-of-munster/;Master;Master;Münster;British, American and Postcolonial Studies (MA);;English;;;;;None;;Winter;31-May;;4 semesters;https://www.uni-muenster.de/ZSB/studienfuehrer/zeigefach.php?nr=747;https://studienbewerbung.uni-muenster.de/bewerbungsportal/;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/University-of-Munster-scaled.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4053/;11-Jun;North Rhine-Westphalia;;;
72;181;13;University of Cologne;https://howtoabroad.com/university-of-cologne/;Master;Master;Köln;Business Administration;9 (For Business);English;;;2.7;;None;;Winter;15-Jun;;4 semesters;https://www.business-school.uni-koeln.de/en/cologne-rotterdam-emba/;https://rsm-uoc.embark.com/login/register;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/08/university-of-cologne.jpg;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5435/;11-Jun;North Rhine-Westphalia;;;
73;2192;89;Catholic University in Eichstätt - Ingolstadt;https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt/;Master;Master;Eichstätt;Business Administration - Specialisation in International Business Administration;;English;;;;;None;;Winter;15-Jun;;4 semesters;https://www.ku.de/studienangebot/bwl-international-msc;https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7047/;11-Jun;Bavaria;;;
74;2192;89;Catholic University in Eichstätt - Ingolstadt;https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt/;Master;Master;Eichstätt;Business Administration, Specialisation in Entrepreneurship & Social Innovation;NA;English;TOEFL 78/Others;YES;;NA;None;;Winter, Summer;15-Jun;;4 semesters;https://www.ku.de/en/study-offer/business-administration-entre-msc;https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7005/;11-Jun;Bavaria;;;
75;2192;89;Catholic University in Eichstätt - Ingolstadt;https://howtoabroad.com/catholic-university-of-eichstatt-ingolstadt/;Master;Master;Eichstätt;Business and Psychology;76 (For Psychology);English;;;;;None;;Winter;15-Jun;;4 semesters;https://www.ku.de/studienangebot/business-psychology-msc;https://bewerbung.ku.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage;https://i0.wp.com/howtoabroad.com/wp-content/uploads/2021/07/Catholic-University-Eichstatt-Ingolstadt-KU-logo-350x250-1.png;Arya;https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7004/;11-Jun;Bavaria;;;
